CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.
Brewster,1st Parish UU Church,MA,US,2018-06-30,na,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20576/signup/?source=&s=,https://twitter.com/j_m_santiago/status/1013407291222183936,,
Bridgeport,Sts. Peter and Paul Ukrainian Catholic Church,PA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20028/signup/?source=&s=,,,
Bridgeton,Cumberland County Courthouse,NJ,US,2018-06-30,dozens; nearly 150,24,,150,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20592/signup/?source=&s=,https://www.pressofatlanticcity.com/news/bridgeton-rally-opposes-family-separation-at-the-border/article_0086affb-62f2-5a93-8510-9d05333db4f0.html,http://www.snjtoday.com/story/38558376/families-belong-together-rally-in-bridgeton-shines-light-on-immigration-policy,
Bridgewater,Town Common,MA,US,2018-06-30,about 25,25,,25,,,Bridgewater Citizens of Civility and Respect,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,http://www.enterprisenews.com/news/20180630/wearing-white-wielding-signs----bridgewater-residents-protest-trumps-immigration-policies,,,
Bristol,Bristol Sign,TX,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20148/signup/?source=&s=,,,
Brookline,,MA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20890/signup/?source=&s=,,,
Brooklyn,,NY,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together_attend1/search/#event-map,,,
Brownsville,Centro Cultural de Cameron Park,TX,US,2018-06-30,FB: 1200,1200,,1200,,,ACLU,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20248/signup/?source=&s=,https://www.caller.com/story/news/local/texas/state-bureau/2018/06/30/30-000-expected-families-belong-together-rally-texas-capitol/745604002/,https://www.facebook.com/events/1834781589914906/,
Brunswick,City Hall,GA,US,2018-06-30,FB: 73,73,,73,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/1821679614807027/,,,
Brunswick,Brunswick Town Hall,ME,US,2018-06-30,250 or so,250,,250,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20503/signup/?source=&s=,https://www.pressherald.com/2018/06/30/about-2000-people-protest-trump-immigration-policies-in-front-of-portland-city-hall/,,
Bryan,Congressman Bill Flores' Bryan District Office,TX,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20625/signup/?source=&s=,http://www.kbtx.com/content/news/Hundreds-gathered-to-protest--487032901.html,,
Buchanan,,TN,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20345/signup/?source=&s=,,,
Buffalo,US District Court for the Western District of New York,NY,US,2018-06-30,estimated at 1500 to 2500,1500,,2500,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19838/signup/?source=&s=,https://buffalonews.com/2018/06/30/buffalo-crowd-protests-trumps-immigration-policies/,,
Burbank,,CA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://twitter.com/oscafidi/status/1013137219974934528,,,
Burlington,Carolina Flea Market,NC,US,2018-06-30,na,250,,250,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20510/signup/?source=&s=,https://twitter.com/NickLaparra/status/1013134151887806466,,
Burlington,Burlington Municipal Building,NC,US,2018-06-30,about 80,80,,80,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,0,1,http://www.thetimesnews.com/article/20180630/NEWS/180639887,,,
Burlington,"Start at top of Church Street, end at Battery Park",VT,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20526/signup/?source=&s=,,,
Buzzards Bay,Bourne Bridge Rotary (Cape Cod side),MA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20572/signup/?source=&s=,,,
Calexico,Imperial Regional Detention Facility [1572 Gateway Rd.],CA,US,2018-06-30,approximately 50,50,,50,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20556/signup/?source=&s=,https://www.pressreader.com/usa/imperial-valley-press/20180702/281492162062743,,
Camarillo,770 Paseo Camarillo,CA,US,2018-06-30,FB: 191,191,,191,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/237543150170377/,,,
Canton,Canton Village Green,NY,US,2018-06-30,about 145,145,,145,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20039/signup/?source=&s=,http://www.watertowndailytimes.com/news05/canton-joins-nationwide-families-belong-together-rally-to-end-immigration-detention--20180701,,
Cape Girardeau,Freedom Corner at Capaha Park,MN,US,2018-06-30,count pic,37,,37,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20414/signup/?source=&s=,https://twitter.com/trudysirvine/status/1013180143085543429,,https://www.semissourian.com/story/2534746.html
Cape May,Washington Mall,NJ,US,2018-06-30,picture,12,,24,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together_attend1/search/,https://www.facebook.com/photo.php?fbid=10156684072104574&set=a.10150552578454574.392293.612439573&type=3&theater,https://www.facebook.com/photo.php?fbid=10156482956296382&set=pcb.10156482956551382&type=3&theater,
Carbondale,First Presbyterian Church,IL,US,2018-06-30,FB: 63,63,,63,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20706/signup/?source=&s=,https://www.facebook.com/events/668211200182611/,,
Carlsbad,Cannon Park,CA,US,2018-06-30,nearly 1000,1000,,1000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://timesofsandiego.com/politics/2018/06/30/children-are-crying-thousands-march-downtown-anew-against-trump-border-policies/,http://www.cbs8.com/story/38548927/marches-held-around-san-diego-region-decrying-immigration-policies,http://www.thecoastnews.com/families-belong-together-rallies-in-carlsbad/,
Carlsbad,"Eddy County Courthouse Lawn, Canal Street",NM,US,2018-06-30,approx 100,100,,100,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20620/signup/?source=&s=,https://twitter.com/shezalwaysright/status/1013085208558460933,,
Carpinteria,Peace Corner,CA,US,2018-06-30,FB:  9,9,,9,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20696/signup/?source=&s=,https://www.facebook.com/events/414163715765518/,,
Casper,Pioneer Park,WY,US,2018-06-30,dozens,24,,24,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://oilcitywyo.com/politics/2018/06/30/casper-protesters-gather-in-support-of-separated-immigrant-families/,,,
Cedar Falls,Outside the office of congressman Rod Blum,IA,US,2018-06-30,more than 100,100,,100,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20784/signup/?source=&s=,https://twitter.com/ADActionIA/status/1013158621130129408,https://wcfcourier.com/news/local/govt-and-politics/immigration-policy-sparks-protests-in-cf/article_b0c99b64-f142-5274-9711-8919062cf0d7.html,
Cedar Rapids,Sokol Park,IA,US,2018-06-30,FB: 77,77,,77,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20453/signup/?source=&s=,https://www.facebook.com/events/1852144788166118/,,
Chadron,Downtown Plaza,NE,US,2018-06-30,about 75,75,,75,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20165/signup/?source=&s=,https://www.omaha.com/news/nebraska/the-crisis-is-not-over-nebraskans-gather-to-protest-separation/article_0e0ae1b3-350e-5a10-b706-53ee30cab3d1.html,,
Champaign,Champaign public library to intersection of Green and Neil,IL,US,2018-06-30,FB: 217,217,,217,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/194005744773697/,,,
Chandler,WF Chandler,AZ,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20599/signup/?source=&s=,,,
Chapel Hill,Chapel hill Court house,NC,US,2018-06-30,video,24,,24,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20661/signup/?source=&s=,https://vimeo.com/277808324,,
Charleston,Custom House,SC,US,2018-06-30,about 400,400,,400,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20288/signup/?source=&s=,https://twitter.com/c_cloutier/status/1013138705614360581,,
Charlotte,First Ward Park,NC,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/19885/signup/?source=&s=,https://www.charlotteobserver.com/news/local/article214131964.html,,
Charlottesville,Albemarle County Office Building,VA,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20304/signup/?source=&s=,https://www.dailyprogress.com/news/local/charlottesville-protest-among-dozens-nationwide-against-family-separations/article_a5023bea-7cbc-11e8-9949-ab532d1b7a65.html,,
Chatham,Sidewalk in front of Town Hall,MA,US,2018-06-30,about 75,75,,75,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20872/signup/?source=&s=,https://twitter.com/susan0/status/1013275586716893184,,
Chattanooga,Renaissance Park/Coolidge Park,TN,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20266/signup/?source=&s=,,,
Chicago,Richard J. Daley Center,IL,US,2018-06-30,na,50000,,60000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20046/signup/?source=&s=,https://www.facebook.com/events/595067234206454,https://twitter.com/marniwillenson/status/1013161345859145728,https://chicago.cbslocal.com/2018/06/30/901462-thousands-rally-families-belong-together/
Chico,City Plaza,CA,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://www.chicoer.com/2018/06/30/families-belong-together-rallies-against-immigration-policy/,,,
